event_id,event_name,place,bib,name,uci_id,club,country,time,laps,category,event_country,event_date
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,FN-24236,Malmö Cykelcross Klubb,Men Elite,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,18,Miko PIRINENWatersley R+D,10141798321,Watersley R+D,FIN,,,Men Elite,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassRG-78321Watersley R+DMen Elite,RG-78321,Watersley R+D,RG-78321,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,RG-78321,Watersley R+D,Men Elite,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,19,Dexter KOCKTyresö CK,10062276711,Tyresö CK,SWE,,,Men Elite,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassHL-11018Tyresö CKMen Elite,HL-11018,Tyresö CK,HL-11018,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,HL-11018,Tyresö CK,Men Elite,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,20,Kevin Andre Sandli MESSELRingerike sykkelklubb,10019684112,Ringerike sykkelklubb,NOR,,,Men Elite,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassCZ-72522Ringerike sykkelklubbMen Elite,CZ-72522,Ringerike sykkelklubb,CZ-72522,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,CZ-72522,Ringerike sykkelklubb,Men Elite,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,21,Viktor ÅKERBERGTeam LeWa Sport,10022637053,Team LeWa Sport,SWE,,,Men Elite,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassSH-01982Team LeWa SportMen Elite,SH-01982,Team LeWa Sport,SH-01982,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,SH-01982,Team LeWa Sport,Men Elite,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,22,Thomas REMIK Hero,10012523993,IK Hero,NOR,,,Men Elite,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassFC-20649IK HeroMen Elite,FC-20649,IK Hero,FC-20649,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,FC-20649,IK Hero,Men Elite,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,23,Vilmer EKMANBAUHAUS Sportklubb,10022659988,BAUHAUS Sportklubb,SWE,,,Men Elite,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassTN-13745BAUHAUS SportklubbMen Elite,TN-13745,BAUHAUS Sportklubb,TN-13745,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,TN-13745,BAUHAUS Sportklubb,Men Elite,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,24,Dan CLARKMAGSPEED RACING,10063073323,MAGSPEED RACING,GBR,,,Men Elite,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassFF-52313MAGSPEED RACINGMen Elite,FF-52313,MAGSPEED RACING,FF-52313,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,FF-52313,MAGSPEED RACING,Men Elite,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,25,Vilmar AastrupBauhaus Cycling Team,10022482156,Bauhaus Cycling Team,SWE,,,Men Elite,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassFV-65299Bauhaus Cycling TeamMen Elite,FV-65299,Bauhaus Cycling Team,FV-65299,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,FV-65299,Bauhaus Cycling Team,Men Elite,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,26,Gustav SEMARTSödertälje CK,10155025885,Södertälje CK,SWE,,,Men Elite,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassSF-54555Södertälje CKMen Elite,SF-54555,Södertälje CK,SF-54555,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,SF-54555,Södertälje CK,Men Elite,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,30,Ludvig LindforsLänna Sport CK,Engångslicens,Länna Sport CK,SWE,,,Pojkar 10-12,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassFC-70212Länna Sport CKPojkar 10-12,FC-70212,Länna Sport CK,FC-70212,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,FC-70212,Länna Sport CK,Pojkar 10-12,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,31,Fredrik NYGRENEnköpings CK,10094297724,Enköpings CK,SWE,,,Herrar 30,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassLS-90239Enköpings CKHerrar 30,LS-90239,Enköpings CK,LS-90239,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,LS-90239,Enköpings CK,Herrar 30,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,36,Ellen BOLIKMTB Täby,10163455286,MTB Täby,SWE,,,Flickor 13-14,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassHG-41939MTB TäbyFlickor 13-14,HG-41939,MTB Täby,HG-41939,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,HG-41939,MTB Täby,Flickor 13-14,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,37,Ella Pålsson GustafssonMalmö Cykelcross Klubb,10132559069,Malmö Cykelcross Klubb,SWE,,,Flickor 13-14,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassSK-71255Malmö Cykelcross KlubbFlickor 13-14,SK-71255,Malmö Cykelcross Klubb,SK-71255,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,SK-71255,Malmö Cykelcross Klubb,Flickor 13-14,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,38,Maja HagmanJärfälla CK,10131320095,Järfälla CK,SWE,,,Flickor 13-14,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassRS-06205Järfälla CKFlickor 13-14,RS-06205,Järfälla CK,RS-06205,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,RS-06205,Järfälla CK,Flickor 13-14,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,39,Tora SJÖQVIST BOWENIUSFinspångs CA,10129358877,Finspångs CA,SWE,,,Flickor 13-14,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassGP-83654Finspångs CAFlickor 13-14,GP-83654,Finspångs CA,GP-83654,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,GP-83654,Finspångs CA,Flickor 13-14,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,41,Ørjan BOHINENMTB Täby,10153409221,MTB Täby,SWE,,,Herrar 40,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassGV-39664MTB TäbyHerrar 40,GV-39664,MTB Täby,GV-39664,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,GV-39664,MTB Täby,Herrar 40,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,43,Roger ZÄLLHSumo Cycling Club,10133883525,Sumo Cycling Club,SWE,,,Herrar 40,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassLN-69950Sumo Cycling ClubHerrar 40,LN-69950,Sumo Cycling Club,LN-69950,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,LN-69950,Sumo Cycling Club,Herrar 40,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,44,Salvador RINCON AMATUpsala CK,10022365150,Upsala CK,SWE,,,Herrar 40,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassHF-20343Upsala CKHerrar 40,HF-20343,Upsala CK,HF-20343,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,HF-20343,Upsala CK,Herrar 40,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,45,Robin VESTERBERGCykelklubben Uni,10022631393,Cykelklubben Uni,SWE,,,Herrar 40,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassKG-44017Cykelklubben UniHerrar 40,KG-44017,Cykelklubben Uni,KG-44017,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,KG-44017,Cykelklubben Uni,Herrar 40,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,46,Joakim PålssonMalmö Cykelcross Klubb,10105577410,Malmö Cykelcross Klubb,SWE,,,Herrar 40,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassNK-76297Malmö Cykelcross KlubbHerrar 40,NK-76297,Malmö Cykelcross Klubb,NK-76297,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,NK-76297,Malmö Cykelcross Klubb,Herrar 40,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,47,Patrik PAULSSONMTB Täby,10007001562,MTB Täby,SWE,,,Herrar 40,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassNF-51734MTB TäbyHerrar 40,NF-51734,MTB Täby,NF-51734,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,NF-51734,MTB Täby,Herrar 40,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,48,Niclas ROSENBERGCK Ceres,10022403748,CK Ceres,SWE,,,Herrar 40,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassHN-18779CK CeresHerrar 40,HN-18779,CK Ceres,HN-18779,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,HN-18779,CK Ceres,Herrar 40,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,49,Jim FRANSSONSkövde CK,10022263908,Skövde CK,SWE,,,Herrar 40,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassFZ-41632Skövde CKHerrar 40,FZ-41632,Skövde CK,FZ-41632,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,FZ-41632,Skövde CK,Herrar 40,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,50,Pontus ANDERSSONJärfälla CK,10051446457,Järfälla CK,SWE,,,Herrar 40,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassCP-77489Järfälla CKHerrar 40,CP-77489,Järfälla CK,CP-77489,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,CP-77489,Järfälla CK,Herrar 40,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,51,Mikael KIPPILÄJärfälla CK,10022408495,Järfälla CK,SWE,,,Herrar 40,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassSF-01029Järfälla CKHerrar 40,SF-01029,Järfälla CK,SF-01029,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,SF-01029,Järfälla CK,Herrar 40,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,52,Piotr PATYNOWSKIVallentuna CK,10022478621,Vallentuna CK,SWE,,,Herrar 40,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassFW-00216Vallentuna CKHerrar 40,FW-00216,Vallentuna CK,FW-00216,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,FW-00216,Vallentuna CK,Herrar 40,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,53,Manfred LUNDBERGAktivitus SC,10007918315,Aktivitus SC,SWE,,,Herrar 40,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassKW-20852Aktivitus SCHerrar 40,KW-20852,Aktivitus SC,KW-20852,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,KW-20852,Aktivitus SC,Herrar 40,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,54,Alexander LINDCK La Chemise.se,10022332616,CK La Chemise.se,SWE,,,Herrar 40,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassLF-83612CK La Chemise.seHerrar 40,LF-83612,CK La Chemise.se,LF-83612,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,LF-83612,CK La Chemise.se,Herrar 40,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,55,Joline STRÖMBLADMTB Täby,10119868338,MTB Täby,SWE,,,Flickor 15-16,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassTW-81114MTB TäbyFlickor 15-16,TW-81114,MTB Täby,TW-81114,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,TW-81114,MTB Täby,Flickor 15-16,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,56,Elsa WidellBorås CA,10060589315,Borås CA,SWE,,,Flickor 15-16,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassSP-92878Borås CAFlickor 15-16,SP-92878,Borås CA,SP-92878,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,SP-92878,Borås CA,Flickor 15-16,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,57,Ellen FELLDINVästerås CK,10081410969,Västerås CK,SWE,,,Flickor 15-16,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassGG-78260Västerås CKFlickor 15-16,GG-78260,Västerås CK,GG-78260,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,GG-78260,Västerås CK,Flickor 15-16,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,58,Mette BorremansKorson Kaiku /Avia Rudyco cycling team,10120139029,Korson Kaiku /Avia Rudyco cycli.,FIN,,,Flickor 15-16,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassKG-22850Korson Kaiku /Avia Rudyco cycli.Flickor 15-16,KG-22850,Korson Kaiku /Avia Rudyco cycli.,KG-22850,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,KG-22850,Korson Kaiku /Avia Rudyco cycli.,Flickor 15-16,,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,59,Linnea ANDERSSONVarbergs MTB,10094115040,Varbergs MTB,SWE,,,Flickor 15-16,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,ChipkodKlubbKlassFH-89836Varbergs MTBFlickor 15-16,FH-89836,Varbergs MTB,FH-89836,,,,,SWE,2025-10-11
16682,Fristads Cyclocross Weekend Day 1 - UCI Cat 2 SweCup #1,,FH-89836,Varbergs MTB,Flickor 15-16,,,,,,SWE,2025-10-11
15022,Cross4Life - DM i Cyklecross - Høvelte,1,4,Daniel WEIS NIELSENDECATHLON AG2R LA MONDIALE Development Team,,,,1:02:06,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Klub/Firma012345678910SeedKomentarDECATHLON AG2R LA MONDIALE Deve.0:136:036:086:086:086:136:146:146:116:146:161,DECATHLON AG2R LA MONDIALE Deve.,6:03,,DECATHLON AG2R LA MONDIALE Deve.,,6:13,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,DECATHLON AG2R LA MONDIALE Deve.,0:13,6:08,,,,6:14,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,2,3,Mads Schulz JørgensenTeam CO:PLAY - Giant Store,,,,1:04:07,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Klub/Firma012345678910SeedKomentarTeam CO:PLAY - Giant Store0:136:156:176:146:236:236:246:296:276:266:313,Team CO:PLAY - Giant Store,6:15,,Team CO:PLAY - Giant Store,,6:23,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Team CO:PLAY - Giant Store,0:13,6:17,,,,6:24,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,3,5,Jonas Posselt GamborgAarhus MTB,,,,1:04:25,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Klub/Firma012345678910SeedKomentarAarhus MTB0:146:166:176:186:236:246:316:266:306:266:354,Aarhus MTB,6:16,,Aarhus MTB,,6:24,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Aarhus MTB,0:14,6:17,,,,6:31,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,4,1,Karl-Erik ROSENDAHLBreakaway Cycling Club,,,,1:04:36,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Klub/Firma012345678910SeedKomentarBreakaway Cycling Club0:136:156:226:226:246:316:316:276:286:266:332,Breakaway Cycling Club,6:15,,Breakaway Cycling Club,,6:31,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Breakaway Cycling Club,0:13,6:22,,,,6:31,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,5,27,Gustav Frederik DahlTeam Give Steel - 2M Cycling Elite,,,,1:06:12,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Klub/Firma012345678910SeedKomentarTeam Give Steel - 2M Cycling El.0:166:406:276:336:336:286:326:366:376:366:48,Team Give Steel - 2M Cycling El.,6:40,,Team Give Steel - 2M Cycling El.,,6:28,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Team Give Steel - 2M Cycling El.,0:16,6:27,,,,6:32,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,6,23,Emil Nymand NielsenHolte MTB Klub,,,,1:07:14,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Klub/Firma012345678910SeedKomentarHolte MTB Klub0:156:386:416:436:426:396:366:446:496:496:3423,Holte MTB Klub,6:38,,Holte MTB Klub,,6:39,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Holte MTB Klub,0:15,6:41,,,,6:36,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,7,13,Jakob Falk PaarupTeam CO:PLAY - Giant Store,,,,1:07:15,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Klub/Firma012345678910SeedKomentarTeam CO:PLAY - Giant Store0:146:446:396:406:426:376:386:446:426:556:365,Team CO:PLAY - Giant Store,6:44,,Team CO:PLAY - Giant Store,,6:37,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Team CO:PLAY - Giant Store,0:14,6:39,,,,6:38,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,8,2,Christoffer HansenDansk Mountainbike Klub,,,,1:07:51,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Klub/Firma012345678910SeedKomentarDansk Mountainbike Klub0:136:366:366:416:376:436:466:486:516:566:596,Dansk Mountainbike Klub,6:36,,Dansk Mountainbike Klub,,6:43,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Dansk Mountainbike Klub,0:13,6:36,,,,6:46,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,9,18,Alexander Arnt HansenAirtox - Carl Ras,,,,1:08:47,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Klub/Firma012345678910SeedKomentarAirtox - Carl Ras0:156:296:376:477:016:587:026:446:556:527:0118,Airtox - Carl Ras,6:29,,Airtox - Carl Ras,,6:58,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Airtox - Carl Ras,0:15,6:37,,,,7:02,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,10,6,Thorbjørn KristensenCykling Odense,,,,1:09:00,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Klub/Firma012345678910SeedKomentarCykling Odense0:146:506:446:486:556:466:546:586:506:517:049,Cykling Odense,6:50,,Cykling Odense,,6:46,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Cykling Odense,0:14,6:44,,,,6:54,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,11,16,Jeppe MatzenHolte MTB Klub,,,,1:09:40,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Klub/Firma012345678910SeedKomentarHolte MTB Klub0:146:556:396:486:596:486:546:486:526:517:4616,Holte MTB Klub,6:55,,Holte MTB Klub,,6:48,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Holte MTB Klub,0:14,6:39,,,,6:54,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,12,7,Oliver Friis SørensenAarhus MTB,,,,1:03:05,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Klub/Firma0123456789SeedKomentarAarhus MTB0:146:516:486:556:596:597:057:017:017:097,Aarhus MTB,6:51,,Aarhus MTB,,6:59,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Aarhus MTB,0:14,6:48,,,,7:05,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,13,15,Martin Ringsted LarsenMiddelfart Cykel Club,,,,1:04:32,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Klub/Firma0123456789SeedKomentarMiddelfart Cykel Club0:147:057:016:587:007:087:127:167:137:2015,Middelfart Cykel Club,7:05,,Middelfart Cykel Club,,7:08,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Middelfart Cykel Club,0:14,7:01,,,,7:12,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,14,10,Anders Kongsgaard FrommCykle Klubben Aarhus,,,,1:04:38,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Klub/Firma0123456789SeedKomentarCykle Klubben Aarhus0:157:077:016:597:067:157:137:157:157:0710,Cykle Klubben Aarhus,7:07,,Cykle Klubben Aarhus,,7:15,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Cykle Klubben Aarhus,0:15,7:01,,,,7:13,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,15,14,Rune Enevoldsen KallehaugeRacing Bjerringbro,,,,1:04:40,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Klub/Firma0123456789SeedKomentarRacing Bjerringbro0:147:027:047:087:197:157:097:177:047:0314,Racing Bjerringbro,7:02,,Racing Bjerringbro,,7:15,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Racing Bjerringbro,0:14,7:04,,,,7:09,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,16,25,Pelle LambertsenSydkystens Cycling,,,,1:04:47,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Klub/Firma0123456789SeedKomentarSydkystens Cycling0:167:177:087:087:137:027:107:177:117:03,Sydkystens Cycling,7:17,,Sydkystens Cycling,,7:02,,,DEN,2025-01-11
15022,Cross4Life - DM i Cyklecross - Høvelte,Sydkystens Cycling,0:16,7:08,,,,7:10,,,DEN,2025-01-11
